mac,avg_temp,avg_hum,day,hour
CC:50:E3:AF:E3:80,28.69000050226847,45.083333333333336,4,3
CC:50:E3:AF:E3:80,28.399999777475994,45.04166660308838,4,4
CC:50:E3:AF:E3:80,28.200000222524007,44.914999898274736,4,5
CC:50:E3:AF:E3:80,28.031666787465415,44.96666673024495,4,6
CC:50:E3:AF:E3:80,23.311666870117186,60.06666660308838,4,7
CC:50:E3:AF:E3:80,23.319999980926514,61.70833339691162,4,8
CC:50:E3:AF:E3:80,25.613333415985107,55.68500016530355,4,9
CC:50:E3:AF:E3:80,28.045000012715658,48.89833342234294,4,10
CC:50:E3:AF:E3:80,28.83220352560787,46.76610151387877,4,11
CC:50:E3:AF:E3:80,29.37833334604899,44.611666679382324,4,12
CC:50:E3:AF:E3:80,29.468333021799722,43.45333347320557,4,13
CC:50:E3:AF:E3:80,29.756666692097983,42.46833324432373,4,14
CC:50:E3:AF:E3:80,30.221666399637858,41.76833330790202,4,15
CC:50:E3:AF:E3:80,30.49666665395101,41.51499996185303,4,16
CC:50:E3:AF:E3:80,30.530000114440917,42.428333346048994,4,17
CC:50:E3:AF:E3:80,30.251666768391928,42.67500006357829,4,18
CC:50:E3:AF:E3:80,29.518333403269448,42.55999984741211,4,19
CC:50:E3:AF:E3:80,27.93333346048991,43.95666662851969,4,20
CC:50:E3:AF:E3:80,22.636666933695476,53.778333282470705,4,21
CC:50:E3:AF:E3:80,20.841666825612386,57.734999910990396,4,22
CC:50:E3:AF:E3:80,19.621666622161865,60.65666669209798,4,23
CC:50:E3:AF:E3:80,24.489830663648704,48.001694824736,5,0
CC:50:E3:AF:E3:80,26.370000012715657,44.13333320617676,5,1
CC:50:E3:AF:E3:80,26.815000025431313,43.72666670481364,5,2
CC:50:E3:AF:E3:80,26.590000279744466,44.14999987284342,5,3
CC:50:E3:AF:E3:80,26.378333155314127,44.458333269755045,5,4
CC:50:E3:AF:E3:80,26.311666393280028,44.093333625793456,5,5
CC:50:E3:AF:E3:80,26.473333231608073,42.71333325703939,5,6
CC:50:E3:AF:E3:80,26.516666730244953,43.10833339691162,5,7
CC:50:E3:AF:E3:80,26.876666641235353,42.77999986012777,5,8
CC:50:E3:AF:E3:80,26.899999968210857,42.29666690826416,5,9
CC:50:E3:AF:E3:80,27.311666774749757,40.97999979654948,5,10
CC:50:E3:AF:E3:80,27.785000197092693,39.74833316802979,5,11
CC:50:E3:AF:E3:80,28.625000381469725,36.823333422342934,5,12
CC:50:E3:AF:E3:80,28.915517050644446,36.36724143192686,5,13
CC:50:E3:AF:E3:80,28.825423709416793,35.771186440677965,5,14
CC:50:E3:AF:E3:80,28.40333366394043,36.04333330790202,5,15
CC:50:E3:AF:E3:80,28.016949605133576,35.87796615341962,5,16
CC:50:E3:AF:E3:80,27.069491661201088,35.193220494157174,5,17
CC:50:E3:AF:E3:80,25.12666670481364,37.988333511352536,5,18
CC:50:E3:AF:E3:80,23.56000000635783,41.15666650136312,5,19
CC:50:E3:AF:E3:80,22.440000120798747,43.670000012715654,5,20
CC:50:E3:AF:E3:80,17.071666526794434,57.89999980926514,5,21
CC:50:E3:AF:E3:80,16.026666609446206,60.4266663869222,5,22
CC:50:E3:AF:E3:80,15.694999885559081,62.79333318074544,5,23
CC:50:E3:AF:E3:80,15.595000044504802,64.1816666285197,6,0
CC:50:E3:AF:E3:80,22.118644229436324,46.054237365722656,6,1
CC:50:E3:AF:E3:80,23.528333282470705,42.41166667938232,6,2
CC:50:E3:AF:E3:80,23.836666202545167,41.6983331044515,6,3
CC:50:E3:AF:E3:80,23.906779305409575,41.540677797996395,6,4
CC:50:E3:AF:E3:80,23.911666456858317,41.62666664123535,6,5
CC:50:E3:AF:E3:80,23.976666577657063,41.60833320617676,6,6
CC:50:E3:AF:E3:80,24.200000508626303,40.77666657765706,6,7
CC:50:E3:AF:E3:80,24.348333326975503,40.511666742960614,6,8
CC:50:E3:AF:E3:80,24.92333354949951,39.749999872843425,6,9
CC:50:E3:AF:E3:80,25.626666768391928,38.1133331934611,6,10
CC:50:E3:AF:E3:80,25.386666679382323,37.506666564941405,6,11
CC:50:E3:AF:E3:80,25.503333568572998,37.756666564941405,6,12
CC:50:E3:AF:E3:80,26.346666399637858,34.791666730244955,6,13
CC:50:E3:AF:E3:80,26.556666882832847,34.33333314259847,6,14
CC:50:E3:AF:E3:80,26.771186569989737,34.49660996259269,6,15
CC:50:E3:AF:E3:80,27.083333651224773,35.52666664123535,6,16
CC:50:E3:AF:E3:80,26.939999771118163,35.57000001271566,6,17
CC:50:E3:AF:E3:80,26.55762733847408,34.93050830647097,6,18
CC:50:E3:AF:E3:80,25.660000133514405,35.6066666285197,6,19
CC:50:E3:AF:E3:80,24.356666723887127,36.84666678110759,6,20
CC:50:E3:AF:E3:80,17.079999923706055,53.20666669209798,6,21
CC:50:E3:AF:E3:80,16.01000008583069,60.256666628519696,6,22
CC:50:E3:AF:E3:80,15.624999968210856,62.20833314259847,6,23
CC:50:E3:AF:E3:80,17.476271192906268,57.05084745762712,7,0
CC:50:E3:AF:E3:80,22.70166654586792,42.795000139872236,7,1
CC:50:E3:AF:E3:80,23.233333524068197,41,7,2
CC:50:E3:AF:E3:80,23.123729285547288,40.694915448204945,7,3
CC:50:E3:AF:E3:80,23.033898434396516,40.38813555442681,7,4
CC:50:E3:AF:E3:80,22.89499959945679,40.84000021616618,7,5
CC:50:E3:AF:E3:80,22.844999567667642,40.774999936421715,7,6
CC:50:E3:AF:E3:80,22.934999847412108,40.73833338419596,7,7
CC:50:E3:AF:E3:80,23.40999984741211,40.000000127156575,7,8
CC:50:E3:AF:E3:80,23.983333524068197,38.30833346048991,7,9
CC:50:E3:AF:E3:80,24.48000014623006,36.791666666666664,7,10
CC:50:E3:AF:E3:80,23.741666825612388,35.146666590372725,7,11
CC:50:E3:AF:E3:80,23.86666685740153,35.60666675567627,7,12
CC:50:E3:AF:E3:80,23.715254153235485,34.51016962730279,7,13
CC:50:E3:AF:E3:80,24.636666774749756,33.84166669845581,7,14
CC:50:E3:AF:E3:80,25.581818147139117,33.969090687144885,7,15
CC:50:E3:AF:E3:80,25.21147512217037,33.24426228882837,7,16
CC:50:E3:AF:E3:80,24.015000120798746,35.02666670481364,7,17
CC:50:E3:AF:E3:80,22.38500010172526,36.31999975840251,7,18
CC:50:E3:AF:E3:80,21.09333340326945,37.65500005086263,7,19
CC:50:E3:AF:E3:80,19.414999961853027,41.61666673024495,7,20
CC:50:E3:AF:E3:80,17.493333594004312,46.073333231608075,7,21
CC:50:E3:AF:E3:80,16.691666666666666,49.29166660308838,7,22
CC:50:E3:AF:E3:80,15.805000003178915,52.75166676839193,7,23
CC:50:E3:AF:E4:E0,27.279660855309437,55.211864342123775,4,0
CC:50:E3:AF:E4:E0,27.04833351771037,54.2766668955485,4,1
CC:50:E3:AF:E4:E0,26.688333129882814,54.31166667938233,4,2
CC:50:E3:AF:E4:E0,26.242372739112984,54.45762711864407,4,3
CC:50:E3:AF:E4:E0,25.963333288828533,54.714999453226724,4,4
CC:50:E3:AF:E4:E0,25.648333485921224,55.014999834696454,4,5
CC:50:E3:AF:E4:E0,25.494915234840523,56.01525426315049,4,6
CC:50:E3:AF:E4:E0,25.30499947865804,56.71000003814697,4,7
CC:50:E3:AF:E4:E0,25.19666668574015,56.996666463216144,4,8
CC:50:E3:AF:E4:E0,25.064407025353383,57.29661004017975,4,9
CC:50:E3:AF:E4:E0,25.236666838328045,57.378333282470706,4,10
CC:50:E3:AF:E4:E0,25.413333002726237,57.713333193461104,4,11
CC:50:E3:AF:E4:E0,25.401694604905984,57.76949155128608,4,12
CC:50:E3:AF:E4:E0,25.683333746592204,56.76333338419597,4,13
CC:50:E3:AF:E4:E0,25.89999990463257,56.27166690826416,4,14
CC:50:E3:AF:E4:E0,26.191666634877524,55.8950003306071,4,15
CC:50:E3:AF:E4:E0,26.30338979171494,54.99999980603234,4,16
CC:50:E3:AF:E4:E0,26.443333117167153,54.35166670481364,4,17
CC:50:E3:AF:E4:E0,26.005000019073485,54.40999984741211,4,18
CC:50:E3:AF:E4:E0,25.62372850967666,55.51694908788649,4,19
CC:50:E3:AF:E4:E0,25.66999979019165,56.063333702087405,4,20
CC:50:E3:AF:E4:E0,26.049999936421713,55.434999783833824,4,21
CC:50:E3:AF:E4:E0,25.327118566480735,56.3372880321438,4,22
CC:50:E3:AF:E4:E0,26.233333015441893,54.061666870117186,4,23
CC:50:E3:AF:E4:E0,26.27666629155477,53.59500013987223,5,0
CC:50:E3:AF:E4:E0,26.196610240613,52.694915124925515,5,1
CC:50:E3:AF:E4:E0,25.82666622797648,52.71666666666667,5,2
CC:50:E3:AF:E4:E0,25.68000030517578,52.2716667175293,5,3
CC:50:E3:AF:E4:E0,25.632203894146418,52.07627131575245,5,4
CC:50:E3:AF:E4:E0,25.48666664759318,52.80333315531413,5,5
CC:50:E3:AF:E4:E0,25.488135547961217,53.12542401329946,5,6
CC:50:E3:AF:E4:E0,25.11166655222575,53.266666666666666,5,7
CC:50:E3:AF:E4:E0,25.216666571299235,54.729999732971194,5,8
CC:50:E3:AF:E4:E0,24.928813546390856,56.325423741744736,5,9
CC:50:E3:AF:E4:E0,25.269999726613364,54.25833333333333,5,10
CC:50:E3:AF:E4:E0,25.403333600362142,53.180000114440915,5,11
CC:50:E3:AF:E4:E0,25.979999923706053,54.278333473205564,5,12
CC:50:E3:AF:E4:E0,25.328813649840274,52.63559328499487,5,13
CC:50:E3:AF:E4:E0,25.6233336130778,50.67833353678385,5,14
CC:50:E3:AF:E4:E0,26.16499989827474,50.47000007629394,5,15
CC:50:E3:AF:E4:E0,26.34237279730328,52.94576269893323,5,16
CC:50:E3:AF:E4:E0,26.49000005722046,53.329999860127764,5,17
CC:50:E3:AF:E4:E0,26.29833319981893,52.25500005086263,5,18
CC:50:E3:AF:E4:E0,25.28305092504469,51.928813417079084,5,19
CC:50:E3:AF:E4:E0,25.18499978383382,53.78833344777425,5,20
CC:50:E3:AF:E4:E0,25.17833366394043,54.611666997273765,5,21
CC:50:E3:AF:E4:E0,26.000000258623544,53.84067787558345,5,22
CC:50:E3:AF:E4:E0,26.213333415985108,54.541666412353514,5,23
CC:50:E3:AF:E4:E0,26.00333334604899,55.95666650136312,6,0
CC:50:E3:AF:E4:E0,25.78983012700485,55.67627134161481,6,1
CC:50:E3:AF:E4:E0,25.736666933695474,54.928333600362144,6,2
CC:50:E3:AF:E4:E0,25.5733336130778,54.48499952952067,6,3
CC:50:E3:AF:E4:E0,25.464406643883656,54.56610204405704,6,4
CC:50:E3:AF:E4:E0,25.201666927337648,55.72333316802978,6,5
CC:50:E3:AF:E4:E0,25.170000489552816,55.80666688283284,6,6
CC:50:E3:AF:E4:E0,25.10339022490938,55.80508468110683,6,7
CC:50:E3:AF:E4:E0,25.01166671117147,55.75000006357829,6,8
CC:50:E3:AF:E4:E0,25.03333346048991,55.30833339691162,6,9
CC:50:E3:AF:E4:E0,25.15254221124164,54.581355725304554,6,10
CC:50:E3:AF:E4:E0,25.304999923706056,54.00499998728434,6,11
CC:50:E3:AF:E4:E0,25.600000190734864,52.818333562215166,6,12
CC:50:E3:AF:E4:E0,25.120338763220836,51.861016806909596,6,13
CC:50:E3:AF:E4:E0,24.9633331934611,51.86833349863688,6,14
CC:50:E3:AF:E4:E0,26.08000020980835,50.83000005086263,6,15
CC:50:E3:AF:E4:E0,25.715254476514914,47.88644072969081,6,16
CC:50:E3:AF:E4:E0,26.33499968846639,47.2833335240682,6,17
CC:50:E3:AF:E4:E0,26.433333079020183,47.76499996185303,6,18
CC:50:E3:AF:E4:E0,26.054237268738827,49.54067812127582,6,19
CC:50:E3:AF:E4:E0,25.981666628519694,50.5016668955485,6,20
CC:50:E3:AF:E4:E0,25.158333492279052,53.566666730244954,6,21
CC:50:E3:AF:E4:E0,24.77627130282127,54.99661022121624,6,22
CC:50:E3:AF:E4:E0,25.766666889190674,54.431666692097984,6,23
CC:50:E3:AF:E4:E0,25.647458124968963,54.48305078280174,7,0
CC:50:E3:AF:E4:E0,25.68000005086263,54.13333358764648,7,1
CC:50:E3:AF:E4:E0,25.791666380564372,52.71999994913737,7,2
CC:50:E3:AF:E4:E0,25.554237462706485,52.12203365261272,7,3
CC:50:E3:AF:E4:E0,25.165000247955323,52.15833339691162,7,4
CC:50:E3:AF:E4:E0,24.91166632970174,52.0016663869222,7,5
CC:50:E3:AF:E4:E0,24.716949592202397,52.0423730106677,7,6
CC:50:E3:AF:E4:E0,24.57666695912679,52.97833353678386,7,7
CC:50:E3:AF:E4:E0,24.379999764760335,53.670000076293945,7,8
CC:50:E3:AF:E4:E0,24.381355770563676,53.14406753798663,7,9
CC:50:E3:AF:E4:E0,24.758333206176758,53.58833332061768,7,10
CC:50:E3:AF:E4:E0,25.018333371480306,52.31000010172526,7,11
CC:50:E3:AF:E4:E0,25.357626866486115,51.516949152542374,7,12
CC:50:E3:AF:E4:E0,25.611666901906332,52.26499996185303,7,13
CC:50:E3:AF:E4:E0,25.611667092641195,49.81833318074544,7,14
CC:50:E3:AF:E4:E0,25.746551809639765,46.10862067650105,7,15
CC:50:E3:AF:E4:E0,25.671186479471498,43.46949147369902,7,16
CC:50:E3:AF:E4:E0,25.794999631245933,43.55333347320557,7,17
CC:50:E3:AF:E4:E0,25.75499989191691,44.69833354949951,7,18
CC:50:E3:AF:E4:E0,25.622034169859806,46.41525449591168,7,19
CC:50:E3:AF:E4:E0,25.248333104451497,48.265000089009604,7,20
CC:50:E3:AF:E4:E0,24.846666526794433,48.20999997456868,7,21
CC:50:E3:AF:E4:E0,24.40338997921701,42.99999987068823,7,22
CC:50:E3:AF:E4:E0,25.43000036875407,43.29333349863688,7,23
CC:50:E3:B0:21:78,28.32884594110342,53.24807702578031,4,0
CC:50:E3:B0:21:78,27.211864309795832,54.15593202235335,4,1
CC:50:E3:B0:21:78,27.47627109592244,55.4457623756538,4,2
CC:50:E3:B0:21:78,27.228333536783854,56.03500016530355,4,3
CC:50:E3:B0:21:78,26.8847455170195,56.26779672655009,4,4
CC:50:E3:B0:21:78,26.713333892822266,56.473333740234374,4,5
CC:50:E3:B0:21:78,26.700000762939453,56.5,4,10
CC:50:E3:B0:21:78,29.35599998474121,51.12400009155274,4,12
CC:50:E3:B0:21:78,28.891525882785604,51.059322033898304,4,13
CC:50:E3:B0:21:78,27.150000177580736,49.6913794813485,4,14
CC:50:E3:B0:21:78,29.569491531889316,46.39322054588189,4,15
CC:50:E3:B0:21:78,29.143333371480306,47.108333333333334,4,16
CC:50:E3:B0:21:78,28.36440671500513,50.44915234840522,4,17
CC:50:E3:B0:21:78,28.662500619888306,52.43750047683716,4,18
CC:50:E3:B0:21:78,27.16250044107437,52.59687519073486,5,1
CC:50:E3:B0:21:78,26.86666634877523,53.41000035603841,5,2
CC:50:E3:B0:21:78,26.64067840576172,53.91694925599179,5,3
CC:50:E3:B0:21:78,26.420338840807897,53.72542384519415,5,4
CC:50:E3:B0:21:78,26.163333829243978,54.53000011444092,5,5
CC:50:E3:B0:21:78,25.95813937519872,55.23023285976676,5,6
CC:50:E3:B0:21:78,25.899999618530273,55.29999923706055,5,10
CC:50:E3:B0:21:78,26.5,52.900001525878906,5,12
CC:50:E3:B0:21:78,26.200000762939453,54.70000076293945,5,13
CC:50:E3:B0:21:78,26.626785925456456,51.41428565979004,5,14
CC:50:E3:B0:21:78,26.469491506026962,52.00677988084696,5,15
CC:50:E3:B0:21:78,26.46428608894348,51.65178564616612,5,16
CC:50:E3:B0:21:78,26.7322035644014,50.996610415183895,5,17
CC:50:E3:B0:21:78,27.34999942779541,51.53333346048991,5,18
CC:50:E3:B0:21:8C,26.07000026702881,55.691666730244954,4,0
CC:50:E3:B0:21:8C,26.083333651224773,55.31666692097982,4,1
CC:50:E3:B0:21:8C,25.994999980926515,55.35,4,2
CC:50:E3:B0:21:8C,25.778333282470705,55.88166675567627,4,3
CC:50:E3:B0:21:8C,25.566666920979817,56.47500012715658,4,4
CC:50:E3:B0:21:8C,25.39833294550578,56.67000026702881,4,5
CC:50:E3:B0:21:8C,25.2050004641215,56.84999974568685,4,6
CC:50:E3:B0:21:8C,25.063333574930827,57.1849999109904,4,7
CC:50:E3:B0:21:8C,24.55,58.51666647593181,4,8
CC:50:E3:B0:21:8C,24.35833314259847,58.68333333333333,4,9
CC:50:E3:B0:21:8C,24.413333384195962,58.09000015258789,4,10
CC:50:E3:B0:21:8C,24.28333330154419,59.02000039418538,4,11
CC:50:E3:B0:21:8C,24.608333683013917,57.951666768391924,4,12
CC:50:E3:B0:21:8C,24.70833371480306,57.278333473205564,4,13
CC:50:E3:B0:21:8C,24.86499967575073,56.95666688283284,4,14
CC:50:E3:B0:21:8C,24.856666564941406,57.08833338419596,4,15
CC:50:E3:B0:21:8C,24.82999963760376,57.18333307902018,4,16
CC:50:E3:B0:21:8C,24.72000042597453,57.02000013987223,4,17
CC:50:E3:B0:21:8C,24.611667092641195,57.0616668065389,4,18
CC:50:E3:B0:21:8C,24.638333638509113,57.29333343505859,4,19
CC:50:E3:B0:21:8C,24.591667016347248,57.59666678110759,4,20
CC:50:E3:B0:21:8C,24.34999984105428,58.06833324432373,4,21
CC:50:E3:B0:21:8C,24.438333129882814,57.32833309173584,4,22
CC:50:E3:B0:21:8C,24.466666603088377,56.74499988555908,4,23
CC:50:E3:B0:21:8C,24.680000241597494,55.80500049591065,5,0
CC:50:E3:B0:21:8C,24.093333307902018,57.26500021616618,5,1
CC:50:E3:B0:21:8C,23.78666664759318,57.80666650136312,5,2
CC:50:E3:B0:21:8C,23.534999942779542,58.48000036875407,5,3
CC:50:E3:B0:21:8C,23.505000019073485,58.40166676839193,5,4
CC:50:E3:B0:21:8C,23.603333727518717,58.28333346048991,5,5
CC:50:E3:B0:21:8C,23.786666742960612,57.7150000890096,5,6
CC:50:E3:B0:21:8C,23.850000031789143,56.92500019073486,5,7
CC:50:E3:B0:21:8C,23.680000336964927,56.77333354949951,5,8
CC:50:E3:B0:21:8C,23.653333568572997,55.926666768391925,5,9
CC:50:E3:B0:21:8C,23.736666774749757,54.60500011444092,5,10
CC:50:E3:B0:21:8C,23.72000026702881,55.40666675567627,5,11
CC:50:E3:B0:21:8C,23.85833371480306,54.946666653951006,5,12
CC:50:E3:B0:21:8C,24.483333396911622,53.086666679382326,5,13
CC:50:E3:B0:21:8C,24.415000089009602,52.91499996185303,5,14
CC:50:E3:B0:21:8C,24.59833370844523,53.44333311716716,5,15
CC:50:E3:B0:21:8C,24.808333333333334,53.298333485921226,5,16
CC:50:E3:B0:21:8C,24.94666665395101,53.62166665395101,5,17
CC:50:E3:B0:21:8C,24.904999891916912,54.00166670481364,5,18
CC:50:E3:B0:21:8C,24.94499985376994,55.036666552225746,5,19
CC:50:E3:B0:21:8C,24.90499963760376,55.95500011444092,5,20
CC:50:E3:B0:21:8C,24.77966098462121,56.56610191474527,5,21
CC:50:E3:B0:21:8C,24.63770544333536,57.33114742841877,5,22
CC:50:E3:B0:21:8C,24.75333375930786,56.94666684468587,5,23
CC:50:E3:B0:21:8C,24.70666700998942,56.91166687011719,6,0
CC:50:E3:B0:21:8C,24.63833386103312,56.8116668065389,6,1
CC:50:E3:B0:21:8C,24.590000343322753,56.71000022888184,6,2
CC:50:E3:B0:21:8C,24.663333956400553,56.04666684468587,6,3
CC:50:E3:B0:21:8C,24.691667397816975,55.663333384195965,6,4
CC:50:E3:B0:21:8C,24.51166671117147,56.24000021616618,6,5
CC:50:E3:B0:21:8C,24.36333354314168,56.789999643961586,6,6
CC:50:E3:B0:21:8C,24.2383331934611,57.308333524068196,6,7
CC:50:E3:B0:21:8C,24.14000015258789,57.90166676839193,6,8
CC:50:E3:B0:21:8C,24.21500031153361,57.32666645050049,6,9
CC:50:E3:B0:21:8C,24.428333059946695,55.87166665395101,6,10
CC:50:E3:B0:21:8C,24.566666920979817,55.45833371480306,6,11
CC:50:E3:B0:21:8C,24.668333975474038,55.16999994913737,6,12
CC:50:E3:B0:21:8C,24.76000016530355,54.96333338419596,6,13
CC:50:E3:B0:21:8C,24.958333492279053,54.411666806538896,6,14
CC:50:E3:B0:21:8C,25.1100004196167,53.906666882832845,6,15
CC:50:E3:B0:21:8C,25.08833367029826,53.38000005086263,6,16
CC:50:E3:B0:21:8C,24.921666622161865,52.88333307902018,6,17
CC:50:E3:B0:21:8C,24.779999701182046,52.77666683197022,6,18
CC:50:E3:B0:21:8C,24.686667283376057,53.44333362579346,6,19
CC:50:E3:B0:21:8C,24.691667111714683,53.93500010172526,6,20
CC:50:E3:B0:21:8C,24.691667397816975,53.66499951680501,6,21
CC:50:E3:B0:21:8C,24.680000591278077,53.49500001271566,6,22
CC:50:E3:B0:21:8C,24.703334045410156,53.18666667938233,6,23
CC:50:E3:B0:21:8C,24.67166732152303,52.979999987284344,7,0
CC:50:E3:B0:21:8C,24.60500040054321,52.83500016530355,7,1
CC:50:E3:B0:21:8C,24.45999984741211,53.07499917348226,7,2
CC:50:E3:B0:21:8C,24.334999402364094,53.07333221435547,7,3
CC:50:E3:B0:21:8C,24.223333740234374,53.048332595825194,7,4
CC:50:E3:B0:21:8C,24.123333803812663,53.023332850138345,7,5
CC:50:E3:B0:21:8C,24.10666707356771,52.778333473205564,7,6
CC:50:E3:B0:21:8C,24.07666695912679,52.634999656677245,7,7
CC:50:E3:B0:21:8C,24.08000030517578,52.836666933695476,7,8
CC:50:E3:B0:21:8C,24.12500025431315,53.010000483194986,7,9
CC:50:E3:B0:21:8C,24.344999853769938,52.96500015258789,7,10
CC:50:E3:B0:21:8C,24.76500021616618,52.81666666666667,7,11
CC:50:E3:B0:21:8C,25.1400003751119,52.71333357493083,7,12
CC:50:E3:B0:21:8C,25.50333334604899,52.56499989827474,7,13
CC:50:E3:B0:21:8C,25.688333829243977,52.50999978383382,7,14
CC:50:E3:B0:21:8C,25.899999715514102,52.579660900568555,7,15
CC:50:E3:B0:21:8C,26.056666882832847,52.9783332824707,7,16
CC:50:E3:B0:21:8C,26.1100004196167,52.768333498636885,7,17
CC:50:E3:B0:21:8C,26.096667035420737,52.91000016530355,7,18
CC:50:E3:B0:21:8C,25.883332920074462,53.2883337020874,7,19
CC:50:E3:B0:21:8C,25.678333727518716,53.29500026702881,7,20
CC:50:E3:B0:21:8C,25.30499963760376,53.09166660308838,7,21
CC:50:E3:B0:21:8C,25.05833355585734,52.694999885559085,7,22
CC:50:E3:B0:21:8C,24.793333212534588,52.47000001271566,7,23
CC:50:E3:B0:21:A4,28.74053031025511,55.18106042977536,4,0
CC:50:E3:B0:21:A4,28.57755117027127,55.41683671912369,4,1
CC:50:E3:B0:21:A4,28.27931022644043,56.481034377525596,4,2
CC:50:E3:B0:21:A4,28.100000381469727,57.29999923706055,4,3
CC:50:E3:B0:21:A4,28,57.5,4,4
CC:50:E3:B0:21:A4,27.700000286102295,57.54999923706055,4,5
CC:50:E3:B0:21:A4,27.58000030517578,57,4,6
CC:50:E3:B0:21:A4,27.449999809265137,56.400001525878906,4,7
CC:50:E3:B0:21:A4,27.366666158040363,56.46666717529297,4,8
CC:50:E3:B0:21:A4,27.266666624281143,56.5,4,9
CC:50:E3:B0:21:A4,27.25273433327675,56.37031288444996,4,10
CC:50:E3:B0:21:A4,27.348255240639975,56.329070202139924,4,11
CC:50:E3:B0:21:A4,27.498813051851993,55.99584594183223,4,12
CC:50:E3:B0:21:A4,27.669617121198534,55.44336269457432,4,13
CC:50:E3:B0:21:A4,27.65565241385197,54.96637715878694,4,14
CC:50:E3:B0:21:A4,27.67500049417669,54.913636380975895,4,15
CC:50:E3:B0:21:A4,27.949999809265137,54.64999961853027,4,16
CC:50:E3:B0:21:A4,28,54.400001525878906,4,17
CC:50:E3:B0:21:A4,27.75,53.69999885559082,4,18
CC:50:E3:B0:21:A4,26.919999885559083,53.330000686645505,4,19
CC:50:E3:B0:21:A4,26.766666412353516,53.300000508626304,4,20
CC:50:E3:B0:21:A4,27.266666412353516,54.26666704813639,4,21
CC:50:E3:B0:21:A4,27.62571476527623,55.4485713050479,4,22
CC:50:E3:B0:21:A4,27.217015183861577,53.91462726877697,4,23
CC:50:E3:B0:21:A4,27.185217207756594,54.57739136184471,5,0
CC:50:E3:B0:21:A4,27.38575545022654,55.270057911096615,5,1
CC:50:E3:B0:21:A4,27.253216330768073,55.21900570741174,5,2
CC:50:E3:B0:21:A4,27.079339145628875,55.8619832125577,5,3
CC:50:E3:B0:21:A4,27,56.266666412353516,5,4
CC:50:E3:B0:21:A4,26.899999618530273,56.56666692097982,5,5
CC:50:E3:B0:21:A4,26.72857175554548,56.27142933436802,5,6
CC:50:E3:B0:21:A4,26.633333841959637,56,5,7
CC:50:E3:B0:21:A4,26.520000076293947,56.05999984741211,5,8
CC:50:E3:B0:21:A4,26.5,56.44999980926514,5,9
CC:50:E3:B0:21:A4,25.3,53.36000061035156,5,10
CC:50:E3:B0:21:A4,25.902755789869413,54.84330692441445,5,11
CC:50:E3:B0:21:A4,26.061781844873536,53.964942526543275,5,12
CC:50:E3:B0:21:A4,25.992485520467593,53.97919078231547,5,13
CC:50:E3:B0:21:A4,26.104941933654075,54.68779079304185,5,14
CC:50:E3:B0:21:A4,26.366278598474903,55.20319759014041,5,15
CC:50:E3:B0:21:A4,26.39130393318508,55.448912869329035,5,16
CC:50:E3:B0:21:A4,26.5,55.699999491373696,5,17
CC:50:E3:B0:21:A4,26.399999618530273,52.400001525878906,5,18
CC:50:E3:B0:21:A4,26.139999389648438,52.35999984741211,5,19
CC:50:E3:B0:21:A4,25.77999954223633,51.70000076293945,5,20
CC:50:E3:B0:21:A4,26,53.60000038146973,5,21
CC:50:E3:B0:21:A4,26.824999570846558,54.137500286102295,5,22
CC:50:E3:B0:21:A4,26.7050854311151,55.298305252851065,5,23
CC:50:E3:B0:21:A4,26.765417654163898,55.35475531366442,6,0
CC:50:E3:B0:21:A4,26.7058144946431,55.645639452823374,6,1
CC:50:E3:B0:21:A4,26.625731473777726,55.98596461335121,6,2
CC:50:E3:B0:21:A4,26.555780559605946,56.10867025121788,6,3
CC:50:E3:B0:21:A4,26.48027674137102,56.58512132638054,6,4
CC:50:E3:B0:21:A4,26.399999618530273,56.599998474121094,6,5
CC:50:E3:B0:21:A4,26.399999618530273,56.73333231608073,6,6
CC:50:E3:B0:21:A4,26.299999237060547,56.85000038146973,6,7
CC:50:E3:B0:21:A4,26.27500009536743,56.70000076293945,6,8
CC:50:E3:B0:21:A4,26.25,56.75,6,9
CC:50:E3:B0:21:A4,26.24000015258789,57.13999938964844,6,10
CC:50:E3:B0:21:A4,26.299999713897705,57.22500038146973,6,11
CC:50:E3:B0:21:A4,26.191936103246544,56.26935476897865,6,12
CC:50:E3:B0:21:A4,26.111940685670767,55.753134394403716,6,13
CC:50:E3:B0:21:A4,26.48451609457693,56.29000025103169,6,14
CC:50:E3:B0:21:A4,26.71625009775162,56.174062609672546,6,15
CC:50:E3:B0:21:A4,26.958092325684653,54.7777456823801,6,16
CC:50:E3:B0:21:A4,27.028368902544603,55.6765957284481,6,17
CC:50:E3:B0:21:A4,27.375,56.05000019073486,6,18
CC:50:E3:B0:21:A4,27.175000190734863,54.25,6,19
CC:50:E3:B0:21:A4,26.84999942779541,52.5,6,20
CC:50:E3:B0:21:A4,26.82499933242798,53.72500038146973,6,21
CC:50:E3:B0:21:A4,26.91999969482422,55.02000045776367,6,22
CC:50:E3:B0:21:A4,29.874999523162842,47.34999942779541,6,23
CC:50:E3:B0:21:A4,30.574999809265137,44.75,7,0
CC:50:E3:B0:21:A4,30.486135640327205,44.63569318158085,7,1
CC:50:E3:B0:21:A4,30.381948066645844,44.86332378004889,7,2
CC:50:E3:B0:21:A4,30.15144543289449,44.96560688790559,7,3
